"id","name","year","study","published","student","paid","online","design","outcome","ref.type","vig.1","vig.2","es.calc","direction","n.1","m.1","sd.1","n.2","m.2","sd.2","count.1","count.2","fval","tval","pval","es","es.var"
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","self-reported happiness for happy pose; positive demand vs. null demand","pvz","12_p_hap","12_z_hap","m_sd","positive",67,1.66,1.36,60,1.05,1.21,NA,NA,NA,NA,NA,0.472365490973143,0.0324705010492718
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","self-reported happiness for happy pose;  control vs. null demand","cvz","12_z_hap","N/A","m_sd","positive",65,1.32,1.29,60,1.05,1.21,NA,NA,NA,NA,NA,0.215609493941688,0.0322372318667932
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","self-reported anger for angry pose; positive demand vs. control","cvp","12_p_ang","N/A","m_sd","negative",67,1.26,1.09,65,1.59,1.16,NA,NA,NA,NA,NA,-0.29333177335844,0.030635910978268
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","self-reported anger  for angry pose; positive demand vs. null demand","pvz","12_p_ang","12_z_ang","m_sd","positive",67,1.26,1.09,60,0.97,0.96,NA,NA,NA,NA,NA,0.281366218778262,0.0319037207028438
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","self-reported anger for angry pose; control vs. null demand","cvz","12_z_ang","N/A","m_sd","positive",65,1.59,1.16,60,0.97,0.96,NA,NA,NA,NA,NA,0.580119162353007,0.0333974350213987
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. neutral poses

positive demand vs. control","cvp","12_p_hap","N/A","m_sd","positive",67,1.1,1.52,65,0.82,1.51,NA,NA,NA,NA,NA,0.184808092155856,0.03043935984821
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. angry poses

positive demand vs. control","cvp","12_p_hap","N/A","m_sd","positive",67,1.4,1.31,65,1.09,1.44,NA,NA,NA,NA,NA,0.225366650975035,0.0305023753650487
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. neutral poses

positive demand vs. null demand","pvz","12_p_hap","12_z_hap","m_sd","positive",67,1.1,1.52,60,0.77,1.15,NA,NA,NA,NA,NA,0.243007897049505,0.0318245312892959
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. angry poses

positive demand vs. null demand","pvz","12_p_hap","12_z_hap","m_sd","positive",67,1.4,1.31,60,0.88,1.19,NA,NA,NA,NA,NA,0.414411702759383,0.0322681699560499
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. neutral poses

control vs. null demand","cvz","12_z_hap","N/A","m_sd","positive",65,0.82,1.51,60,0.77,1.15,NA,NA,NA,NA,NA,0.0370546951927323,0.0320567742530254
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. angry poses

control vs. null demand","cvz","12_z_hap","N/A","m_sd","positive",65,1.09,1.44,60,0.88,1.19,NA,NA,NA,NA,NA,0.158373841078488,0.0321516111454339
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported anger for angry vs. neutral poses

positive demand vs. control","cvp","12_p_ang","N/A","m_sd","positive",67,0.81,0.98,65,0.81,1.08,NA,NA,NA,NA,NA,0,0.0303099885189437
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported anger for angry vs. happy poses

positive demand vs. control","cvp","12_p_ang","N/A","m_sd","positive",67,0.9,1.27,65,0.82,1.25,NA,NA,NA,NA,NA,0.063482313725492,0.0303252536862011
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported anger for angry  vs. neutral poses

positive demand vs. null demand","pvz","12_p_ang","12_z_ang","m_sd","positive",67,0.81,0.98,60,0.55,0.73,NA,NA,NA,NA,NA,0.298511594276385,0.031942863312481
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported anger for angry vs. happy poses

positive demand vs. null demand","pvz","12_p_ang","12_z_ang","m_sd","positive",67,0.9,1.27,60,0.59,0.98,NA,NA,NA,NA,NA,0.271374946043585,0.0318819782314681
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported anger for anger vs. neutral poses

control vs. null demand","cvz","12_z_ang","N/A","m_sd","positive",65,0.81,1.08,60,0.55,0.73,NA,NA,NA,NA,NA,0.279954366861133,0.0323647798413805
"12","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","yes","no","yes","between","difference in self-reported anger for angry vs. happy poses

control vs. null demand","cvz","12_z_ang","N/A","m_sd","positive",65,0.82,1.25,60,0.59,0.98,NA,NA,NA,NA,NA,0.203796321470226,0.0322174138138612
"13","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","yes","no","yes","between","self-reported happiness for happy pose; positive demand vs. null demand","pvz","12_p_hap","12_z_hap","m_sd","positive",62,1.62,1.6,69,1.13,1.26,NA,NA,NA,NA,NA,0.342446649782697,0.0310693801863956
"13","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","yes","no","yes","between","self-reported anger for angry pose; positive demand vs. null demand","pvz","12_p_ang","12_z_ang","m_sd","positive",62,1.87,1.6,69,1.24,1.33,NA,NA,NA,NA,NA,0.430358988234152,0.0313286899222984
"13","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. neutral poses

positive demand vs. null demand","pvz","12_p_hap","12_z_hap","m_sd","positive",62,1.03,1.73,69,0.53,1.32,NA,NA,NA,NA,NA,0.327299597766655,0.031030660028956
"13","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","yes","no","yes","between","difference in self-reported happiness for happy vs. angry poses

positive demand vs. null demand","pvz","12_p_hap","12_z_hap","m_sd","positive",62,1.3,1.7,69,0.79,1.14,NA,NA,NA,NA,NA,0.356056222391582,0.0311056638717253
"13","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","yes","no","yes","between","difference in self-reported anger for angry  vs. neutral poses

positive demand vs. null demand","pvz","12_p_ang","12_z_ang","m_sd","positive",62,1.36,1.42,69,0.77,1.18,NA,NA,NA,NA,NA,0.454186280288321,0.0314091338858412
"13","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","yes","no","yes","between","difference in self-reported anger for angry vs. happy poses

positive demand vs. null demand","pvz","12_p_ang","12_z_ang","m_sd","positive",62,1.34,1.45,69,0.64,1.18,NA,NA,NA,NA,NA,0.532479736153074,0.0317039792759615
"14","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","no","yes","yes","between","difference in treatment effect for resume control vs. resume negative","nvc","14_n_res","N/A","m_sd","negative",513,0.04,0.4529900661,516,0.07,0.4529900661,NA,NA,NA,NA,NA,-0.0662266178556272,0.00388943341320146
"14","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","no","yes","yes","between","difference in treatment effect for resume positive vs. resume control","cvp","14_p_res","N/A","m_sd","positive",493,0.06,0.4440720662,513,0.04,0.4529900661,NA,NA,NA,NA,NA,0.0445789697735227,0.00397870302069152
"14","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","no","yes","yes","between","difference in treatment effect for resume positive vs. resume negative","pvn","14_p_res","14_n_res","m_sd","negative",493,0.07,0.4440720662,516,0.06,0.4543126677,NA,NA,NA,NA,NA,-0.0222549382486859,0.00396662749429495
"40","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","no","yes","yes","between","difference in treatment effect for news control vs. news negative","nvc","40_n_new","N/A","m_sd","positive",478,0.12,0.8745284444,499,0.1,0.8935323161,NA,NA,NA,NA,NA,0.022617115403982,0.00409632001331753
"40","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","no","yes","yes","between","difference in treatment effect for news positive vs. news control","cvp","40_p_new","N/A","m_sd","positive",534,0.16,0.9243376007,478,0.12,0.8745284444,NA,NA,NA,NA,NA,0.0443873814027745,0.00396568282378627
"40","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","no","yes","yes","between","difference in treatment effect for news positive vs. news negative","pvn","40_p_new","40_n_new","m_sd","positive",534,0.16,0.9243376007,499,0.1,0.8935323161,NA,NA,NA,NA,NA,0.0659639228016545,0.00387877330973453
"15","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","no","yes","yes","between","difference in treatment effect for democracy explicit vs. democracy control","cvp","15_p_nin","N/A","m_sd","positive",655,0.1,0.5118593557,620,0.09,0.7469939759,NA,NA,NA,NA,NA,0.0156954567730247,0.0031397173898675
"15","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","no","yes","yes","between","difference in treatment effect for democracy incentive vs. democracy control","cvp","15_p_yin","N/A","m_sd","positive",599,0.23,0.734234295,620,0.09,0.7469939759,NA,NA,NA,NA,NA,0.188997206567009,0.00329700363824528
"41","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","no","yes","yes","between","difference in treatment effect for welfare explicit vs. welfare control","cvp","41_p_nin","N/A","m_sd","positive",642,0.58,0.5067543784,604,0.55,0.4915282291,NA,NA,NA,NA,NA,0.0600682577789498,0.00321470944938075
"41","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","no","yes","yes","between","difference in treatment effect for welfare incentive vs. welfare control","cvp","41_p_yin","N/A","m_sd","positive",628,0.6,0.5011985634,604,0.55,0.4915282291,NA,NA,NA,NA,NA,0.10070873224405,0.00325210199935332
"16","Demand effects in survey experiments: An empirical assessment",2019,4,"yes","no","yes","yes","between","difference in treatment effect for news explicit vs. news control","cvp","40_p_new","N/A","m_sd","negative",803,0.11,0.8501176389,780,0.11,0.8378544026,NA,NA,NA,NA,NA,0,0.00252738129450458
"16","Demand effects in survey experiments: An empirical assessment",2019,4,"yes","no","yes","yes","between","difference in treatment effect for news incentive vs. news control","cvp","16_p_new","N/A","m_sd","negative",791,0.1,0.8437416666,780,0.11,0.8378544026,NA,NA,NA,NA,NA,-0.0118930978291041,0.00254631880296358
"17","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","no","yes","yes","between","difference in treatment effect for framing explicit vs. framing control","cvp","17_p_nin","N/A","m_sd","positive",1844,0.16,0.8588364221,1867,0.15,0.864175908,NA,NA,NA,NA,NA,0.0116072992036625,0.0010779361414769
"17","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","no","yes","yes","between","difference in treatment effect for framing incentive vs. framing control","cvp","17_p_yin","N/A","m_sd","negative",1839,0.13,0.8576712657,1867,0.15,0.864175908,NA,NA,NA,NA,NA,-0.0232300363101978,0.00107946523516179
"42","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","no","yes","yes","between","difference in treatment effect for democracy explicit vs. democracy control","cvp","15_p_nin","N/A","m_sd","positive",1826,0.09,0.8546344248,1828,0.08,0.8551023331,NA,NA,NA,NA,NA,0.0116977050186884,0.00109470980199769
"42","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","no","yes","yes","between","difference in treatment effect for democracy incentive vs. democracy control","cvp","15_p_yin","N/A","m_sd","positive",1896,0.09,0.8708616423,1828,0.08,0.8551023331,NA,NA,NA,NA,NA,0.0115853120716248,0.00107449013306966
"43","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","no","yes","yes","between","difference in treatment effect for welfare explicit vs. welfare control","cvp","41_p_nin","N/A","m_sd","negative",1861,0.44,0.4313930922,1833,0.46,0.4281354926,NA,NA,NA,NA,NA,-0.0465354658133516,0.00108319236736812
"43","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","no","yes","yes","between","difference in treatment effect for welfare incentive vs. welfare control","cvp","41_p_yin","N/A","m_sd","positive",1856,0.49,0.4308131846,1833,0.46,0.4281354926,NA,NA,NA,NA,NA,0.0698511369668911,0.00108500815539183
"19","Isager's student replication of Coles et al. 2022",2022,1,"no","yes","no","yes","between","self-reported happiness for happyposepositive demand vs. null demand","pvz","11_p_hap","11_z_hap","m_sd","positive",26,1.572649573,1.231557203,29,1.425287356,1.221164393,NA,NA,NA,NA,NA,0.120189955661337,0.0730756209498815
"19","Isager's student replication of Coles et al. 2022",2022,1,"no","yes","no","yes","between","difference in self-reported happiness for happy vs. neutral poses

positive demand vs. null demand","pvz","11_p_hap","11_z_hap","m_sd","negative",26,0.8162393162,0.883842513,29,0.8544061303,1.222980807,NA,NA,NA,NA,NA,-0.0354576107606605,0.0729557265564177
"20","The induction of anomalous experiences in a mirror-gazing facility",2012,1,"yes","no","no","no","between","visual apparitions

suggestion vs. control","pvz","20_p_vis","20_z_vis","m_sd","positive",20,2.05,3.28,20,0.6,1,NA,NA,NA,NA,NA,0.598010604037957,0.104470208531773
"20","The induction of anomalous experiences in a mirror-gazing facility",2012,1,"yes","no","no","no","between","vocal anomalies

suggestion vs. control","pvz","20_p_voc","20_z_voc","m_sd","positive",20,1.8,3.02,20,0.55,1.4,NA,NA,NA,NA,NA,0.531064524911869,0.103525369120248
"20","The induction of anomalous experiences in a mirror-gazing facility",2012,1,"yes","no","no","no","between","nonvocal auditory anomalies

suggestion vs. control","pvz","20_p_non","20_z_non","m_sd","negative",20,0.75,1.33,20,1.3,0.75,NA,NA,NA,NA,NA,-0.509412140781512,0.103243759114695
"20","The induction of anomalous experiences in a mirror-gazing facility",2012,1,"yes","no","no","no","between","out of body experience

suggestion vs. control","pvz","20_p_bod","20_z_bod","m_sd","negative",20,0.1,0.31,20,0.35,0.93,NA,NA,NA,NA,NA,-0.360656125403192,0.101625910509886
"20","The induction of anomalous experiences in a mirror-gazing facility",2012,1,"yes","no","no","no","between","sense of presence

suggestion vs. control","pvz","20_p_pre","20_z_pre","m_sd","positive",20,0.95,1.43,20,0.65,1.23,NA,NA,NA,NA,NA,0.224929017978783,0.100632413289111
"21","Effect of rational and irrational statements and demand characteristics on task anxiety",1995,1,"yes","yes","no","no","between","self-reported anxiety in rational vs. rational counter demand condition","nvc","21_n_rat","N/A","m_sd","negative",12,46.25,10.24,12,46.83,10.47,NA,NA,NA,NA,NA,-0.0560081347567238,0.166732018982478
"21","Effect of rational and irrational statements and demand characteristics on task anxiety",1995,1,"yes","yes","no","no","between","self-reported anxiety in irrational vs. irrational counter demand condition","nvc","21_n_irr","N/A","m_sd","positive",12,58.25,6.93,12,51.25,14.34,NA,NA,NA,NA,NA,0.621565091845959,0.174715482570864
"22","Effects of experimental context, demand characteristics, and situational cues: New data",1991,1,"yes","yes","no","no","between","simple forms score, experimental vs. control","cvp","22_p_sim","N/A","m_sd","negative",10,0.9,0.9,10,1.2,1.1,NA,NA,NA,NA,NA,-0.298511157062997,0.202227722772277
"22","Effects of experimental context, demand characteristics, and situational cues: New data",1991,1,"yes","yes","no","no","between","spiral effects score, experimental vs. control","cvp","22_p_spi","N/A","m_sd","negative",10,3.1,3.6,10,3.8,3.9,NA,NA,NA,NA,NA,-0.186517512294734,0.200869719559815
"22","Effects of experimental context, demand characteristics, and situational cues: New data",1991,1,"yes","yes","no","no","between","frequency of S-D symptoms, experimental vs. control condition","cvp","22_p_sen","N/A","m_sd","negative",10,0.3,0.6749486,10,0.7,1.494434,NA,NA,NA,NA,NA,-0.344975763726567,0.202975206938968
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","reading scores,
FS+ vs. FS-","pvz","23_p_rea","23_z_rea","m_sd","negative",18,32.11,3.31,16,32.69,3,NA,NA,NA,NA,NA,-0.183053869452047,0.118548330836752
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","reading scores,
FS+ vs. FS","cvp","23_p_rea","N/A","m_sd","positive",18,32.11,3.31,20,30.55,4.1,NA,NA,NA,NA,NA,0.416249330939918,0.107835338522765
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","math scores,
FS+ vs. FS-","pvz","23_p_ari","23_z_ari","m_sd","positive",18,9.89,4.2,16,8.88,3.61,NA,NA,NA,NA,NA,0.256705538061726,0.119024639868373
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","math scores,
FS+ vs. FS","cvp","23_p_ari","N/A","m_sd","negative",18,9.89,4.2,20,9.9,3.96,NA,NA,NA,NA,NA,-0.00245393046711808,0.105555634789434
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","underlining scores,
FS+ vs. FS-","pvz","23_p_und","23_z_und","m_sd","negative",18,11.22,3.32,16,12,4.2,NA,NA,NA,NA,NA,-0.207543720889217,0.11868900255674
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","underlining scores,
FS+ vs. FS","cvp","23_p_und","N/A","m_sd","positive",18,11.22,3.32,20,10.5,3.65,NA,NA,NA,NA,NA,0.205829063919298,0.10611299770758
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","pleasure factor,
FS+ vs. FS-","pvz","23_p_pos","23_z_pos","m_sd","positive",18,5.31,1.09,16,4.03,1.08,NA,NA,NA,NA,NA,1.17937135139974,0.13851021415118
"23","Demand characteristics and full spectrum lighting effects on performance and mood",1991,1,"yes","yes","no","no","between","pleasure factor,
FS+ vs. FS","cvp","23_p_pos","N/A","m_sd","positive",18,5.31,1.09,20,4.88,1.3,NA,NA,NA,NA,NA,0.356727749366976,0.107229959334088
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Happiness self-report,
demand vs. control condition","cvp","25_p_hap","N/A","p","positive",5,64.6,NA,5,57.8,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Happiness self-report,
demand vs. counter-demand","pvn","25_p_hap","25_n_hap","p","positive",5,64.6,NA,5,57.4,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Happiness self-report,
control condition vs. counter demand","nvc","25_n_hap","N/A","p","positive",5,57.8,NA,5,57.4,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Exhilaration self-report,
demand vs. control condition","cvp","25_p_exh","N/A","p","negative",5,45.6,NA,5,51,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Exhilaration self-report,
demand vs. counter-demand","pvn","25_p_exh","25_n_exh","p","negative",5,45.6,NA,5,49.6,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Exhilaration self-report,
control condition vs. counter demand","nvc","25_n_exh","N/A","p","positive",5,51,NA,5,49.6,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Sadness self-report,
demand vs. control condition","cvp","25_p_sad","N/A","p","negative",5,52.6,NA,5,60.2,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Sadness self-report,
demand vs. counter-demand","pvn","25_p_sad","25_n_sad","p","negative",5,52.6,NA,5,57.2,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Sadness self-report,
control condition vs. counter demand","nvc","25_n_sad","N/A","p","positive",5,60.2,NA,5,57.2,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Despondence self-report,
demand vs. control condition","cvp","25_p_des","N/A","p","positive",5,53.8,NA,5,44.4,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Despondence self-report,
demand vs. counter-demand","pvn","25_p_des","25_n_des","p","negative",5,53.8,NA,5,60.6,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Despondence self-report,
control condition vs. counter demand","nvc","25_n_des","N/A","p","negative",5,44.4,NA,5,60.6,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Depression self-report,
demand vs. control condition","cvp","25_p_dep","N/A","p","negative",5,16.8,NA,5,17.8,NA,NA,NA,NA,NA,0.5,-0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Depression self-report,
demand vs. counter-demand","pvn","25_p_dep","25_n_dep","p","positive",5,16.8,NA,5,15.2,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"25","Validation of a music mood induction procedure: Some preliminary findings",1988,1,"yes","yes","no","no","between","Depression self-report,
control condition vs. counter demand","nvc","25_n_dep","N/A","p","positive",5,17.8,NA,5,15.2,NA,NA,NA,NA,NA,0.5,0.446758120921758,0.409979640930477
"26","The influence of color and demand characteristics on muscle strength and affective ratings of the environment",1986,1,"yes","yes","no","no","between","Grip strength, pink,
Males,
stronger vs. weaker demand","pvn","26_p_gri","26_n_gri","p","positive",14.5,21.49,NA,14.5,19.47,NA,NA,NA,NA,NA,0.04,0.801396020808208,0.149004061761504
"26","The influence of color and demand characteristics on muscle strength and affective ratings of the environment",1986,1,"yes","yes","no","no","between","Grip strength, pink, 
Females,
stronger vs. weaker demand","pvn","26_p_gri","26_n_gri","p","negative",15,NA,NA,15,NA,NA,NA,NA,NA,NA,0.009,-1.0250046814151,0.150843909948715
"27","The influence of demand characteristics and expectancies in the measurement of salivary response",1982,1,"yes","yes","no","no","between","Pill salivation,
Increase Demand vs. Decrease Demand","pvn","27_p_sal","27_n_sal","m_sd","positive",18,0.183,0.527,18,0.068,0.51,NA,NA,NA,NA,NA,0.22176383853172,0.111794155556671
"28","Similarity-attraction or demand characteristics?",1971,2,"yes","yes","no","no","between","Attraction for high-similarity targets in Hypothesis Stated (""do what we want"") vs. Control condition","cvp","28_p_sim","N/A","m_sd","positive",8.933333333,10.78,2.49,8.933333333,10.75,2.38,NA,NA,NA,NA,NA,0.0123171869224604,0.223884842725528
"28","Similarity-attraction or demand characteristics?",1971,2,"yes","yes","no","no","between","Attraction for low-similarity targets in Hypothesis Stated (""do what we want"") vs. Control condition","cvp","28_p_dis","N/A","m_sd","positive",8.933333333,7.67,1.87,8.933333333,6.9,3.11,NA,NA,NA,NA,NA,0.300074661021143,0.226400507532336
"29","Laboratory induction of mood states through the reading of self-referent mood statements: Affective changes or demand characteristics?",1980,1,"yes","yes","no","no","between","Time 1 depression scores for participants who read Velten Elation statements normally vs. in a demand condition where they were told the statements would increase depression","nvc","29_n_dep","N/A","m_sd","positive",11,34.45,8.99,11,31.18,6.28,NA,NA,NA,NA,NA,0.421701221725519,0.185859816372836
"29","Laboratory induction of mood states through the reading of self-referent mood statements: Affective changes or demand characteristics?",1980,1,"yes","yes","no","no","between","Time 2 depression scores for participants who read Velten Elation statements normally vs. in a demand condition where they were told the statements would increase depression","nvc","29_n_dep","N/A","m_sd","positive",11,13.91,9.31,11,9.09,4.71,NA,NA,NA,NA,NA,0.653322284681307,0.191518863810482
"30","Experimental compensation, task interest and the cooperation with demand characteristics of volunteer and sign-up subjects",1977,1,"no","yes",NA,"no","between","puzzle performance in control vs. demand condition where they were told experimenter expects decreased performance due to fatigue","cvp","30_p_puz","N/A","f","positive",100,NA,NA,100,NA,NA,NA,NA,125.49,NA,NA,1.58423483107777,0.0262745
"31","Demand awareness and participant willingness as determinants of aggressive response to film violence",1978,1,"yes","yes","no","no","between","shock intensity in rise vs. fall demand condition","pvn","31_p_sho","31_n_sho","t","positive",30,4.41,NA,30,3.66,NA,NA,NA,NA,2.37,NA,0.611931368700772,0.0697871666666667
"31","Demand awareness and participant willingness as determinants of aggressive response to film violence",1978,1,"yes","yes","no","no","between","shock intensity in rise vs. control demand condition","cvp","31_p_sho","N/A","t","positive",30,4.41,NA,30,3.22,NA,NA,NA,NA,3.76,NA,0.970827825449326,0.0745208888888889
"31","Demand awareness and participant willingness as determinants of aggressive response to film violence",1978,1,"yes","yes","no","no","between","shock intensity in fall vs. control demand condition","nvc","31_n_sho","N/A","p","negative",30,3.22,NA,30,3.66,NA,NA,NA,NA,NA,0.5,-0.175250757193522,0.0669226068991409
"32","Subject effects and demand characteristics",1975,1,"yes","yes","no","no","between","mean recorded numbers in the real trial in the increase vs. decrease instructions","pvn","32_p_num","32_n_num","m_sd","positive",40,82.95,5.755345342,40,79.9,5.755345342,NA,NA,NA,NA,NA,0.529942135312442,0.0517552416673719
"32","Subject effects and demand characteristics",1975,1,"yes","yes","no","no","between","mean recorded numbers in the real trial in the increase vs. control instructions","cvp","32_p_num","N/A","m_sd","positive",40,82.95,5.755345342,40,78.4,5.755345342,NA,NA,NA,NA,NA,0.790569414974299,0.05390624999933
"32","Subject effects and demand characteristics",1975,1,"yes","yes","no","no","between","mean recorded numbers in the real trial in the control vs. decrease instructions","nvc","32_n_num","N/A","m_sd","negative",40,78.4,5.755345342,40,79.9,5.755345342,NA,NA,NA,NA,NA,-0.260627279661857,0.0504245411181496
"32","Subject effects and demand characteristics",1975,1,"yes","yes","no","no","between","difference in recorded numbers in the real vs. practice trials in the increase vs. decrease instructions","pvn","32_p_num","32_n_num","m_sd","positive",40,8.13,8.158676363,40,3.88,8.158676363,NA,NA,NA,NA,NA,0.520917831631852,0.0516959711707002
