"id.study","id.es","citation","name","year","study","published","country","student","paid","online","design","ref.type","vig.1","vig","es.calc","comparison","ref.r","es","es.var","lb","ub","att","mot","opp","bel","pre","report","external","internal"
"11","75","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvp","11_p_hap","N/A","m_sd","diff_diff","single",0.306927405105928,0.0246747382229973,-0.000953211947933408,0.61480802215979,0.942857142857143,0.545454545454546,2.54545454545455,0.878787878787879,1.24242424242424,0.857142857142857,0,1
"11","76","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","pvz","11_p_hap","11_z_hap","m_sd","diff_diff","double",0.791805798208998,0.0247314958011393,0.48357128640077,1.10004031001723,1.64873949579832,0.962121212121212,4.92045454545454,1.08712121212121,1.99242424242424,0.857142857142857,0,1
"11","77","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","pvz","11_p_hap","11_z_hap","m_sd","diff_diff","double",0.894258555844654,0.0252307499705728,0.5829284270634,1.20558868462591,1.64873949579832,0.962121212121212,4.92045454545454,1.08712121212121,1.99242424242424,0.857142857142857,0,1
"11","78","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvz","11_z_hap","N/A","m_sd","diff_diff","single",0.472510684262378,0.0249354535432622,0.163007795209956,0.782013573314801,0.705882352941177,0.416666666666667,2.375,0.208333333333333,0.75,0.857142857142857,0,1
"11","79","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvz","11_z_hap","N/A","m_sd","diff_diff","single",0.52322856056707,0.0250894223842713,0.212771598925981,0.833685522208159,0.705882352941177,0.416666666666667,2.375,0.208333333333333,0.75,0.857142857142857,0,1
"11","80","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvp","11_p_ang","N/A","m_sd","diff_diff","single",0.141471098613779,0.0244471604307824,-0.164986421298677,0.447928618526236,0.88235294117647,0.633333333333333,2.46666666666667,1.06666666666667,0.966666666666667,0.857142857142857,0,1
"11","81","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvp","11_p_ang","N/A","m_sd","diff_diff","single",0.293580001499976,0.0246501516747632,-0.0141471872139403,0.601307190213892,0.88235294117647,0.633333333333333,2.46666666666667,1.06666666666667,0.966666666666667,0.857142857142857,0,1
"11","82","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","pvz","11_p_ang","11_z_ang","m_sd","diff_diff","double",0.595920904012919,0.023945846384267,0.292621772016469,0.89922003600937,1.55882352941176,0.850724637681159,4.85797101449275,1.76231884057971,1.61884057971014,0.857142857142857,0,1
"11","83","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","pvz","11_p_ang","11_z_ang","m_sd","diff_diff","double",0.797693999502884,0.0247585457860108,0.489290968565218,1.10609703044055,1.55882352941176,0.850724637681159,4.85797101449275,1.76231884057971,1.61884057971014,0.857142857142857,0,1
"11","84","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvz","11_z_ang","N/A","m_sd","diff_diff","single",0.476093788664766,0.024945816192235,0.166526594853648,0.785660982475883,0.676470588235294,0.217391304347826,2.39130434782609,0.695652173913043,0.652173913043478,0.857142857142857,0,1
"11","85","Coles et al. (2022, Study 1)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,1,"yes","USA","yes","no","no","between","cvz","11_z_ang","N/A","m_sd","diff_diff","single",0.533225849978263,0.0251216226296736,0.222569729011438,0.843881970945087,0.676470588235294,0.217391304347826,2.39130434782609,0.695652173913043,0.652173913043478,0.857142857142857,0,1
"12","86","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvp","12_p_hap","N/A","m_sd","diff","single",0.254928049282491,0.0302067645992266,-0.0857217810189327,0.595577879583916,0.916666666666667,0.727272727272727,2.54545454545455,1,1.15151515151515,0.857142857142857,0,1
"12","87","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","pvz","12_p_hap","12_z_hap","m_sd","diff","double",0.469525618281922,0.0320812478108026,0.118465336293231,0.820585900270613,1.66666666666667,0.949494949494949,4.95286195286195,0.814814814814815,1.74410774410774,0.857142857142857,0,1
"12","88","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvz","12_z_hap","N/A","m_sd","diff","single",0.214292124324937,0.0318444976820471,-0.135470398389193,0.564054647039067,0.75,0.222222222222222,2.40740740740741,-0.185185185185185,0.592592592592593,0.857142857142857,0,1
"12","89","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvp","12_p_ang","N/A","m_sd","diff","single",-0.291636213974865,0.0302827622166153,-0.632714297896054,0.0494418699463238,0.945945945945946,0.228571428571429,2.71428571428571,0.657142857142857,0.828571428571429,0.857142857142857,0,1
"12","90","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","pvz","12_p_ang","12_z_ang","m_sd","diff","double",0.279674638304645,0.0315212619725656,-0.0683082348282265,0.627657511437516,1.40540540540541,0.699159663865546,5.30252100840336,0.715966386554622,1.65210084033613,0.857142857142857,0,1
"12","91","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvz","12_z_ang","N/A","m_sd","diff","single",0.576574646086085,0.0329905665138935,0.220573859120981,0.932575433051189,0.45945945945946,0.470588235294118,2.58823529411765,0.0588235294117648,0.823529411764706,0.857142857142857,0,1
"12","92","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvp","12_p_hap","N/A","m_sd","diff_diff","single",0.183739837287903,0.03008847678671,-0.156242356986775,0.523722031562582,0.916666666666667,0.727272727272727,2.54545454545455,1,1.15151515151515,0.857142857142857,0,1
"12","93","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvp","12_p_hap","N/A","m_sd","diff_diff","single",0.224063953570555,0.0301507659059641,-0.116269974071623,0.564397881212734,0.916666666666667,0.727272727272727,2.54545454545455,1,1.15151515151515,0.857142857142857,0,1
"12","94","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","pvz","12_p_hap","12_z_hap","m_sd","diff_diff","double",0.241546927728566,0.0314430218740785,-0.106003806454891,0.589097661912023,1.66666666666667,0.949494949494949,4.95286195286195,0.814814814814815,1.74410774410774,0.857142857142857,0,1
"12","95","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","pvz","12_p_hap","12_z_hap","m_sd","diff_diff","double",0.411920249636581,0.0318813422432342,0.0619554451753203,0.761885054097842,1.66666666666667,0.949494949494949,4.95286195286195,0.814814814814815,1.74410774410774,0.857142857142857,0,1
"12","96","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvz","12_z_hap","N/A","m_sd","diff_diff","single",0.0368282917597828,0.0316662385161521,-0.311953906587051,0.385610490106616,0.75,0.222222222222222,2.40740740740741,-0.185185185185185,0.592592592592593,0.857142857142857,0,1
"12","97","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvz","12_z_hap","N/A","m_sd","diff_diff","single",0.157406180135035,0.0317599200460352,-0.191891556543646,0.506703916813715,0.75,0.222222222222222,2.40740740740741,-0.185185185185185,0.592592592592593,0.857142857142857,0,1
"12","98","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvp","12_p_ang","N/A","m_sd","diff_diff","single",0,0.0299605967571396,-0.33925894019499,0.33925894019499,0.945945945945946,0.228571428571429,2.71428571428571,0.657142857142857,0.828571428571429,0.857142857142857,0,1
"12","99","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvp","12_p_ang","N/A","m_sd","diff_diff","single",0.0631153639351713,0.0299756859585209,-0.276228996822826,0.402459724693169,0.945945945945946,0.228571428571429,2.71428571428571,0.657142857142857,0.828571428571429,0.857142857142857,0,1
"12","100","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","pvz","12_p_ang","12_z_ang","m_sd","diff_diff","double",0.29671693539296,0.0315599353443694,-0.0514793420410894,0.644913212827009,1.40540540540541,0.699159663865546,5.30252100840336,0.715966386554622,1.65210084033613,0.857142857142857,0,1
"12","101","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","pvz","12_p_ang","12_z_ang","m_sd","diff_diff","double",0.26974343334192,0.0314997801478422,-0.0781208439501731,0.617607710634014,1.40540540540541,0.699159663865546,5.30252100840336,0.715966386554622,1.65210084033613,0.857142857142857,0,1
"12","102","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvz","12_z_ang","N/A","m_sd","diff_diff","single",0.27824385138133,0.0319704917871824,-0.0722099134003311,0.628697616162991,0.45945945945946,0.470588235294118,2.58823529411765,0.0588235294117648,0.823529411764706,0.857142857142857,0,1
"12","103","Coles et al. (2022, Study 2)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,2,"yes","USA","yes","no","yes","between","cvz","12_z_ang","N/A","m_sd","diff_diff","single",0.202551130096681,0.0318249210650701,-0.147103866669522,0.552206126862884,0.45945945945946,0.470588235294118,2.58823529411765,0.0588235294117648,0.823529411764706,0.857142857142857,0,1
"13","104","Coles et al. (2022, Study 3)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","KEN","yes","no","yes","between","pvz","12_p_hap","12_z_hap","m_sd","diff","double",0.340451814929594,0.0307084611163446,-0.00301524932045832,0.683918879179646,1.66666666666667,0.949494949494949,4.95286195286195,0.814814814814815,1.74410774410774,0.857142857142857,0,1
"13","105","Coles et al. (2022, Study 3)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","KEN","yes","no","yes","between","pvz","12_p_ang","12_z_ang","m_sd","diff","double",0.427852042671623,0.0309647585672203,0.0829546426932622,0.772749442649984,1.40540540540541,0.699159663865546,5.30252100840336,0.715966386554622,1.65210084033613,0.857142857142857,0,1
"13","106","Coles et al. (2022, Study 3)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","KEN","yes","no","yes","between","pvz","12_p_hap","12_z_hap","m_sd","diff_diff","double",0.325392998168014,0.0306701907536267,-0.0178599767632055,0.668645973099234,1.66666666666667,0.949494949494949,4.95286195286195,0.814814814814815,1.74410774410774,0.857142857142857,0,1
"13","107","Coles et al. (2022, Study 3)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","KEN","yes","no","yes","between","pvz","12_p_hap","12_z_hap","m_sd","diff_diff","double",0.353982108474738,0.0307443233103575,0.0103145475542039,0.697649669395273,1.66666666666667,0.949494949494949,4.95286195286195,0.814814814814815,1.74410774410774,0.857142857142857,0,1
"13","108","Coles et al. (2022, Study 3)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","KEN","yes","no","yes","between","pvz","12_p_ang","12_z_ang","m_sd","diff_diff","double",0.451540534966253,0.0310442680492788,0.106200615266677,0.796880454665829,1.40540540540541,0.699159663865546,5.30252100840336,0.715966386554622,1.65210084033613,0.857142857142857,0,1
"13","109","Coles et al. (2022, Study 3)","Fact or artifact? Demand characteristics and participants’ beliefs can moderate, but do not fully account for, the effects of facial feedback on emotional experience",2022,3,"yes","KEN","yes","no","yes","between","pvz","12_p_ang","12_z_ang","m_sd","diff_diff","double",0.529377912447328,0.0313356883525974,0.182420882866807,0.876334942027848,1.40540540540541,0.699159663865546,5.30252100840336,0.715966386554622,1.65210084033613,0.857142857142857,0,1
"14","110","Mummolo & Peterson (2019, Study 2a)","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","USA","no","yes","yes","between","nvc","14_n_res","N/A","m_sd","diff_diff","single",-0.0661782419477707,0.0038837533359552,-0.188324984906416,0.0559685010108751,0.888888888888889,-0.0967741935483872,3.25806451612903,-0.0645161290322581,0.580645161290323,0.857142857142857,0,1
"14","111","Mummolo & Peterson (2019, Study 2a)","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","USA","no","yes","yes","between","cvp","14_p_res","N/A","m_sd","diff_diff","single",0.0445456604561327,0.00397275948408199,-0.0789928065654771,0.168084127477743,0.648648648648649,-0.916666666666667,3.29166666666667,0,-0.833333333333333,0.857142857142857,0,1
"14","112","Mummolo & Peterson (2019, Study 2a)","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","USA","no","yes","yes","between","pvn","14_p_res","14_n_res","m_sd","diff_diff","double",-0.0222383589552302,0.00396071964728895,-0.145589486218118,0.101112768307658,1.53753753753754,-1.01344086021505,6.5497311827957,-0.0645161290322581,-0.252688172043011,0.857142857142857,0,1
"40","113","Mummolo & Peterson (2019, Study 2b)","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","USA","no","yes","yes","between","nvc","40_n_new","N/A","m_sd","diff_diff","single",0.0225997131607884,0.00409001879130952,-0.102748666121493,0.14794809244307,0.891891891891892,-0.242424242424243,2.90909090909091,-0.696969696969697,0.242424242424243,1,0,1
"40","114","Mummolo & Peterson (2019, Study 2b)","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","USA","no","yes","yes","between","cvp","40_p_new","N/A","m_sd","diff_diff","single",0.044354412315325,0.00395979392546651,-0.0789822989432136,0.167691123573864,0.90625,0.0344827586206897,3.03448275862069,1.68965517241379,0.793103448275862,1,0,1
"40","115","Mummolo & Peterson (2019, Study 2b)","Demand effects in survey experiments: An empirical assessment",2019,2,"yes","USA","no","yes","yes","between","pvn","40_p_new","40_n_new","m_sd","diff_diff","double",0.065915925768328,0.00387313077445072,-0.0560636593397133,0.187895510876369,1.79814189189189,-0.207941483803553,5.9435736677116,0.992685475444096,1.0355276907001,1,0,1
"15","116","Mummolo & Peterson (2019, Study 3a)","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","USA","no","yes","yes","between","cvp","15_p_nin","N/A","m_sd","diff_diff","single",0.0156862078297289,0.00313601816498703,-0.0940741100570838,0.125446525716542,0.810810810810811,0.266666666666667,2.7,0.8,0.6,0.857142857142857,0,1
"15","117","Mummolo & Peterson (2019, Study 3a)","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","USA","no","yes","yes","between","cvp","15_p_yin","N/A","m_sd","diff_diff","single",0.18888070941893,0.00329294037030845,0.0764077805579065,0.301353638279954,0.848484848484849,0.75,3.14285714285714,1.07142857142857,1.82142857142857,0.857142857142857,0,1
"41","118","Mummolo & Peterson (2019, Study 3b)","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","USA","no","yes","yes","between","cvp","41_p_nin","N/A","m_sd","diff_diff","single",0.0600320357139575,0.00321083358181462,-0.0510298312246955,0.17109390265261,0.777777777777778,0.142857142857143,2.64285714285714,0.5,0.392857142857143,0.857142857142857,0,1
"41","119","Mummolo & Peterson (2019, Study 3b)","Demand effects in survey experiments: An empirical assessment",2019,3,"yes","USA","no","yes","yes","between","cvp","41_p_yin","N/A","m_sd","diff_diff","single",0.100647311996696,0.00324813642467968,-0.0110578395812391,0.212352463574631,0.861111111111111,0,2.96774193548387,0.774193548387097,1.09677419354839,0.857142857142857,0,1
"16","120","Mummolo & Peterson (2019, Study 4)","Demand effects in survey experiments: An empirical assessment",2019,4,"yes","USA","no","yes","yes","between","cvp","40_p_new","N/A","m_sd","diff_diff","single",0,0.0025249835892451,-0.0984884610319603,0.0984884610319603,0.90625,0.0344827586206897,3.03448275862069,1.68965517241379,0.793103448275862,0.857142857142857,0,1
"16","121","Mummolo & Peterson (2019, Study 4)","Demand effects in survey experiments: An empirical assessment",2019,4,"yes","USA","no","yes","yes","between","cvp","16_p_new","N/A","m_sd","diff_diff","single",-0.0118874118859189,0.00254388465782779,-0.110743809258629,0.0869689854867916,0.911764705882353,1.54838709677419,3.16129032258065,1.87096774193548,2.16129032258065,0.857142857142857,0,1
"17","122","Mummolo & Peterson (2019, Study 5a)","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","USA","no","yes","yes","between","cvp","17_p_nin","N/A","m_sd","diff_diff","single",0.0116049519237426,0.00107750021543082,-0.0527326329516552,0.0759425367991405,0.909090909090909,0.1,2.83333333333333,0.9,0.266666666666667,0.857142857142857,0,1
"17","123","Mummolo & Peterson (2019, Study 5a)","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","USA","no","yes","yes","between","cvp","17_p_yin","N/A","m_sd","diff_diff","single",-0.0232253322866452,0.00107902810146998,-0.0876085160740838,0.0411578515007933,0.864864864864865,0.84375,3.125,0.90625,1.65625,0.857142857142857,0,1
"42","124","Mummolo & Peterson (2019, Study 5b)","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","USA","no","yes","yes","between","cvp","15_p_nin","N/A","m_sd","diff_diff","single",0.0116953025325478,0.00109426018302635,-0.0531407207809932,0.0765313258460889,0.810810810810811,0.266666666666667,2.7,0.8,0.6,0.857142857142857,0,1
"42","125","Mummolo & Peterson (2019, Study 5b)","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","USA","no","yes","yes","between","cvp","15_p_yin","N/A","m_sd","diff_diff","single",0.011582977421513,0.00107405711827751,-0.0526517314637531,0.0758176863067791,0.848484848484849,0.75,3.14285714285714,1.07142857142857,1.82142857142857,0.857142857142857,0,1
"43","126","Mummolo & Peterson (2019, Study 5c)","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","USA","no","yes","yes","between","cvp","41_p_nin","N/A","m_sd","diff_diff","single",-0.0465260118689187,0.00108275229869918,-0.111020207194411,0.0179681834565737,0.777777777777778,0.142857142857143,2.64285714285714,0.5,0.392857142857143,0.857142857142857,0,1
"43","127","Mummolo & Peterson (2019, Study 5c)","Demand effects in survey experiments: An empirical assessment",2019,5,"yes","USA","no","yes","yes","between","cvp","41_p_yin","N/A","m_sd","diff_diff","single",0.0698369270658332,0.00108456675125819,0.00528871538159317,0.134385138750073,0.861111111111111,0,2.96774193548387,0.774193548387097,1.09677419354839,0.857142857142857,0,1
"18","128","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","pvn","18_p_ale","18_n_ale","m_sd","diff","double",0.583149347331189,0.0809072789087806,0.0256429324300051,1.14065576223237,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","129","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","cvp","18_p_ale","N/A","m_sd","diff","single",0.216888152717332,0.0795473692315114,-0.335913053540192,0.769689358974856,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","130","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","nvc","18_n_ale","N/A","m_sd","diff","single",0.698516501481433,0.0840461940483759,0.130298357582243,1.26673464538062,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","131","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","pvn","18_p_ale","18_n_ale","m_sd","diff_diff","double",0.734774869109948,0.082905588378608,0.170425590457746,1.29912414776215,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","132","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","cvp","18_p_ale","N/A","m_sd","diff_diff","single",-0.0303058823529411,0.0790767363306548,-0.581469370156554,0.520857605450672,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","133","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","nvc","18_n_ale","N/A","m_sd","diff_diff","single",0.764829946524064,0.0850363934795814,0.19327434188777,1.33638555116036,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","134","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","pvn","18_p_cat","18_n_cat","m_sd","diff","double",-42.4112319146443,18.0646325724733,-50.7417236462537,-34.0807401830348,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","135","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","cvp","18_p_cat","N/A","m_sd","diff","single",-70.6280572594904,50.9803170812628,-84.6225556820627,-56.6335588369181,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","136","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","nvc","18_n_cat","N/A","m_sd","diff","single",33.7808212250756,11.723392697494,27.0698909328811,40.49175151727,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","137","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","pvn","18_p_cat","18_n_cat","m_sd","diff","double",-81.4154703306555,66.3622947389144,-97.3822292838374,-65.4487113774737,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","138","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","cvp","18_p_cat","N/A","m_sd","diff","single",104.015588666589,110.479502932357,83.4141795287429,124.616997804436,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","139","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","nvc","18_n_cat","N/A","m_sd","diff","single",-209.162282304197,446.496009596068,-250.577968589279,-167.746596019116,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","140","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","pvn","18_p_anx","18_n_anx","p","diff_diff","double",-0.189210586632933,0.0778646537567924,-0.736133665202574,0.357712491936708,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","141","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","cvp","18_p_anx","N/A","p","diff_diff","single",-0.191137111817372,0.0794401541776823,-0.743565655874415,0.361291432239671,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","142","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","nvc","18_n_anx","N/A","p","diff_diff","single",-0.191137111817372,0.0794401541776823,-0.743565655874415,0.361291432239671,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","143","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","pvn","18_p_hed","18_n_hed","p","diff_diff","double",-0.189210586632933,0.0778646537567924,-0.736133665202574,0.357712491936708,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","144","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","cvp","18_p_hed","N/A","p","diff_diff","single",-0.191137111817372,0.0794401541776823,-0.743565655874415,0.361291432239671,NA,NA,NA,NA,NA,0.714285714285714,0,1
"18","145","Allen & Smith (2012)","Demand characteristics, pre-test attitudes and time-on-task trends in the effects of chewing gum on attention and reported mood in healthy volunteers",2012,1,"yes","GBR","yes",NA,"no","between","nvc","18_n_hed","N/A","p","diff_diff","single",-0.191137111817372,0.0794401541776823,-0.743565655874415,0.361291432239671,NA,NA,NA,NA,NA,0.714285714285714,0,1
